series_id,week,promo_state,sales_units
27,63,End,197.3
27,64,End,223.5
27,65,End,190.5
27,66,End,191.1
27,67,End,170.0
27,68,End,195.7
27,69,End,236.0
27,70,End,202.3
27,71,End,208.6
27,72,End,191.8
27,73,End,237.2
27,74,End,201.9
27,75,End,202.3
27,76,End,201.2
27,77,End,212.3
27,78,End,197.0
27,79,End,218.4
27,80,End,199.0
27,81,End,189.3
27,82,End,228.4
27,83,End,196.8
27,84,End,185.9
27,85,End,237.2
27,86,End,239.3
27,87,End,229.5
27,88,End,217.4
27,89,End,201.3
27,90,End,200.6
27,91,End,186.2
27,92,End,193.3
27,93,End,181.6
27,94,End,222.6
27,95,End,190.9
27,96,End,196.5
27,97,End,188.9
27,98,End,186.9
27,99,End,202.0
27,100,End,192.9
27,101,End,213.8
27,102,End,177.5
27,103,End,228.5
27,104,End,215.4
28,1,Feature,278.9
28,2,TPR,273.4
28,3,TPR,241.2
28,4,TPR,270.3
28,5,End,183.2
28,6,End,189.6
28,7,End,205.1
28,8,End,150.3
28,9,End,187.0
28,10,End,164.5
28,11,End,204.7
28,12,End,224.8
28,13,End,187.0
28,14,End,194.7
28,15,End,189.2
28,16,End,208.4
28,17,End,198.1
28,18,End,184.6
28,19,End,196.3
28,20,End,203.5
28,21,End,214.7
28,22,End,213.9
28,23,End,183.7
28,24,End,207.8
28,25,End,202.1
28,26,End,193.7
28,27,End,186.0
28,28,End,201.1
28,29,End,218.7
28,30,End,229.2
28,31,End,168.4
28,32,End,219.0
28,33,End,188.0
28,34,End,209.2
28,35,End,199.9
28,36,End,215.5
28,37,End,190.1
28,38,End,212.2
28,39,End,206.3
28,40,End,185.8
28,41,End,220.1
28,42,End,204.2
28,43,End,182.5
28,44,End,219.7
28,45,End,198.6
28,46,End,235.6
28,47,End,199.1
28,48,End,200.9
28,49,End,220.0
28,50,End,226.4
28,51,End,223.4
28,52,End,184.3
28,53,End,210.1
28,54,End,155.8
28,55,End,204.4
28,56,End,155.9
28,57,End,213.4
28,58,End,190.9
28,59,End,170.3
28,60,End,218.7
28,61,End,206.3
28,62,End,204.4
28,63,End,213.2
28,64,End,208.8
28,65,End,205.1
28,66,End,204.5
28,67,End,229.2
28,68,End,169.2
28,69,End,170.3
28,70,End,190.3
28,71,End,204.7
28,72,End,198.9
28,73,End,230.3
28,74,End,172.5
28,75,End,191.5
28,76,End,199.0
28,77,End,214.7
28,78,End,186.0
28,79,End,193.8
28,80,End,176.0
28,81,End,216.1
28,82,End,203.7
28,83,End,142.5
28,84,End,206.0
28,85,End,188.8
28,86,End,186.1
28,87,End,201.7
28,88,End,227.6
28,89,End,187.5
28,90,End,156.2
28,91,End,223.0
28,92,End,242.0
28,93,End,198.2
28,94,End,191.7
28,95,End,199.3
28,96,End,183.0
28,97,End,201.7
28,98,End,201.8
28,99,End,228.3
28,100,End,183.2
28,101,End,212.2
28,102,End,208.4
28,103,End,212.9
28,104,End,198.8
29,1,Feature,261.7
29,2,TPR,254.1
29,3,F+D,378.3
29,4,F+D,297.2
29,5,F+D,355.3
29,6,Display,277.6
29,7,F+D,337.4
29,8,F+D,327.4
29,9,Display,279.7
29,10,End,177.1
29,11,End,199.6
29,12,End,212.1
29,13,End,224.6
29,14,End,217.1
29,15,End,227.7
29,16,End,196.9
29,17,End,178.9
29,18,End,196.5
29,19,End,193.4
29,20,End,244.2
29,21,End,187.3
29,22,End,204.8
29,23,End,197.7
29,24,End,242.2
29,25,End,191.3
29,26,End,230.6
29,27,End,194.6
29,28,End,159.0
29,29,End,195.3
29,30,End,210.3
29,31,End,206.5
29,32,End,207.7
29,33,End,189.9
29,34,End,183.3
29,35,End,220.2
29,36,End,203.6
29,37,End,197.8
29,38,End,192.9
29,39,End,225.1
29,40,End,215.9
29,41,End,222.9
29,42,End,157.0
29,43,End,209.1
29,44,End,131.1
29,45,End,206.0
29,46,End,198.6
29,47,End,202.0
29,48,End,151.7
29,49,End,225.1
29,50,End,188.5
29,51,End,179.7
29,52,End,237.7
29,53,End,182.0
29,54,End,181.6
29,55,End,199.8
29,56,End,197.2
29,57,End,227.3
29,58,End,203.6
29,59,End,216.8
29,60,End,194.6
29,61,End,153.9
29,62,End,199.0
29,63,End,198.6
29,64,End,206.5
29,65,End,218.8
29,66,End,208.9
29,67,End,198.1
29,68,End,192.9
29,69,End,209.8
29,70,End,180.5
29,71,End,191.7
29,72,End,195.6
29,73,End,217.9
29,74,End,216.4
29,75,End,242.6
29,76,End,229.0
29,77,End,200.1
29,78,End,232.6
29,79,End,216.6
29,80,End,199.1
29,81,End,170.9
29,82,End,198.1
29,83,End,180.2
29,84,End,193.2
29,85,End,191.2
29,86,End,201.5
29,87,End,226.3
29,88,End,225.4
29,89,End,194.0
29,90,End,237.1
29,91,End,180.9
29,92,End,228.9
29,93,End,243.5
29,94,End,197.3
29,95,End,201.2
29,96,End,184.9
29,97,End,189.9
29,98,End,232.2
29,99,End,218.8
29,100,End,237.2
29,101,End,210.6
29,102,End,193.7
29,103,End,192.4
29,104,End,178.0
30,1,Feature,244.7
30,2,F+D,370.6
30,3,Feature,268.0
30,4,End,206.1
30,5,End,209.4
30,6,End,170.9
30,7,End,179.3
30,8,End,194.7
30,9,End,223.3
30,10,End,256.7
30,11,End,213.0
30,12,End,173.6
30,13,End,217.8
30,14,End,222.2
30,15,End,209.1
30,16,End,165.0
30,17,End,194.3
30,18,End,198.5
30,19,End,225.3
30,20,End,199.6
30,21,End,205.3
30,22,End,154.4
30,23,End,153.2
30,24,End,188.6
30,25,End,183.7
30,26,End,224.1
30,27,End,166.7
30,28,End,217.3
30,29,End,175.3
30,30,End,185.1
30,31,End,180.3
30,32,End,213.6
30,33,End,184.8
30,34,End,172.0
30,35,End,216.0
30,36,End,202.8
30,37,End,192.0
30,38,End,207.5
30,39,End,183.1
30,40,End,175.2
30,41,End,210.0
30,42,End,210.2
30,43,End,224.3
30,44,End,199.5
30,45,End,190.8
30,46,End,197.2
30,47,End,194.8
30,48,End,166.0
30,49,End,178.1
30,50,End,222.7
30,51,End,226.4
30,52,End,196.9
30,53,End,177.3
30,54,End,223.8
30,55,End,237.6
30,56,End,221.8
30,57,End,179.2
30,58,End,205.5
30,59,End,197.3
30,60,End,248.0
30,61,End,197.0
30,62,End,188.4
30,63,End,202.5
30,64,End,213.1
30,65,End,198.2
30,66,End,202.0
30,67,End,171.2
30,68,End,180.4
30,69,End,174.5
30,70,End,180.6
30,71,End,190.5
30,72,End,202.9
30,73,End,184.5
30,74,End,201.1
30,75,End,185.9
30,76,End,207.0
30,77,End,177.7
30,78,End,177.1
30,79,End,192.5
30,80,End,225.6
30,81,End,176.0
30,82,End,200.8
30,83,End,184.1
30,84,End,195.2
30,85,End,171.0
30,86,End,194.1
30,87,End,210.4
30,88,End,219.0
30,89,End,177.6
30,90,End,208.1
30,91,End,230.7
30,92,End,166.2
30,93,End,173.9
30,94,End,181.3
30,95,End,188.0
30,96,End,234.5
30,97,End,204.5
30,98,End,203.9
30,99,End,186.8
30,100,End,212.6
30,101,End,192.5
30,102,End,220.1
30,103,End,194.1
30,104,End,211.5
31,1,Feature,261.7
31,2,End,193.3
31,3,End,182.6
31,4,End,201.8
31,5,End,230.9
31,6,End,178.4
31,7,End,188.8
31,8,End,198.3
31,9,End,195.3
31,10,End,172.8
31,11,End,196.8
31,12,End,193.0
31,13,End,198.1
31,14,End,204.0
31,15,End,187.7
31,16,End,169.1
31,17,End,200.5
31,18,End,226.1
31,19,End,182.7
31,20,End,175.0
31,21,End,215.9
31,22,End,178.5
31,23,End,185.0
31,24,End,155.0
31,25,End,188.0
31,26,End,205.1
31,27,End,202.7
31,28,End,168.4
31,29,End,195.0
31,30,End,188.3
31,31,End,196.0
31,32,End,232.9
31,33,End,191.9
31,34,End,213.5
31,35,End,161.3
31,36,End,199.0
31,37,End,232.9
31,38,End,212.0
31,39,End,176.9
31,40,End,193.7
31,41,End,213.4
31,42,End,185.1
31,43,End,175.0
31,44,End,168.5
31,45,End,211.1
31,46,End,207.6
31,47,End,188.1
31,48,End,229.1
31,49,End,228.6
31,50,End,157.3
31,51,End,222.5
31,52,End,197.9
31,53,End,184.3
31,54,End,164.6
31,55,End,223.7
31,56,End,229.0
31,57,End,156.0
31,58,End,204.6
31,59,End,187.9
31,60,End,210.6
31,61,End,223.8
31,62,End,192.9
31,63,End,231.6
31,64,End,154.7
31,65,End,199.2
31,66,End,194.2
31,67,End,160.8
31,68,End,192.3
31,69,End,173.3
31,70,End,211.8
31,71,End,192.6
31,72,End,179.3
31,73,End,171.8
31,74,End,226.9
31,75,End,229.3
31,76,End,205.4
31,77,End,212.6
31,78,End,205.7
31,79,End,186.9
31,80,End,224.6
31,81,End,243.8
31,82,End,226.6
31,83,End,158.6
31,84,End,194.5
31,85,End,195.5
31,86,End,190.8
31,87,End,196.7
31,88,End,192.4
31,89,End,208.0
31,90,End,191.4
31,91,End,199.2
31,92,End,210.7
31,93,End,206.5
31,94,End,199.6
31,95,End,202.1
31,96,End,160.7
31,97,End,188.8
31,98,End,171.9
31,99,End,165.2
31,100,End,215.0
31,101,End,190.9
31,102,End,186.1
31,103,End,188.5
31,104,End,198.9
32,1,Feature,263.0
32,2,Display,279.7
32,3,End,215.6
32,4,End,211.6
32,5,End,229.4
32,6,End,233.3
32,7,End,194.8
32,8,End,186.2
32,9,End,186.1
32,10,End,238.8
32,11,End,236.1
32,12,End,209.1
32,13,End,188.5
32,14,End,202.3
32,15,End,230.3
32,16,End,207.0
32,17,End,198.2
32,18,End,218.3
32,19,End,210.1
32,20,End,183.7
32,21,End,207.8
32,22,End,191.5
32,23,End,200.8
32,24,End,189.4
32,25,End,189.8
32,26,End,182.2
32,27,End,221.8
32,28,End,213.5
32,29,End,178.7
32,30,End,224.4
32,31,End,267.3
32,32,End,183.4
32,33,End,193.2
32,34,End,162.8
32,35,End,200.0
32,36,End,207.0
32,37,End,230.4
32,38,End,186.4
32,39,End,218.8
32,40,End,186.4
32,41,End,196.0
32,42,End,199.7
32,43,End,164.2
32,44,End,183.0
32,45,End,167.4
32,46,End,219.3
32,47,End,201.1
32,48,End,205.8
32,49,End,201.2
32,50,End,178.0
32,51,End,202.6
32,52,End,196.3
32,53,End,173.2
32,54,End,193.5
32,55,End,229.7
32,56,End,226.3
32,57,End,187.4
32,58,End,192.2
32,59,End,152.6
32,60,End,188.2
32,61,End,165.7
32,62,End,173.7
32,63,End,209.1
32,64,End,164.3
32,65,End,228.5
32,66,End,193.1
32,67,End,220.0
32,68,End,214.5
32,69,End,181.4
32,70,End,186.4
32,71,End,177.7
32,72,End,200.2
32,73,End,189.5
32,74,End,186.4
32,75,End,229.2
32,76,End,227.3
32,77,End,234.2
32,78,End,204.8
32,79,End,190.8
32,80,End,223.2
32,81,End,205.1
32,82,End,204.1
32,83,End,235.5
32,84,End,219.8
32,85,End,183.8
32,86,End,169.5
32,87,End,194.0
32,88,End,192.2
32,89,End,209.4
32,90,End,230.3
32,91,End,208.5
32,92,End,202.4
32,93,End,172.2
32,94,End,190.7
32,95,End,225.5
32,96,End,202.4
32,97,End,175.7
32,98,End,208.1
32,99,End,170.5
32,100,End,183.9
32,101,End,179.3
32,102,End,217.1
32,103,End,184.1
32,104,End,218.6
33,1,Feature,263.6
33,2,Feature,237.9
33,3,Feature,265.7
33,4,TPR,245.1
33,5,End,197.0
33,6,End,240.2
33,7,End,198.1
33,8,End,208.4
33,9,End,195.5
33,10,End,187.2
33,11,End,199.7
33,12,End,220.9
33,13,End,178.3
33,14,End,155.9
33,15,End,181.0
33,16,End,216.7
33,17,End,180.0
33,18,End,206.9
33,19,End,230.9
33,20,End,213.8
33,21,End,159.1
33,22,End,206.7
33,23,End,187.2
33,24,End,195.6
33,25,End,175.4
33,26,End,204.1
33,27,End,216.4
33,28,End,190.1
33,29,End,171.8
33,30,End,175.7
33,31,End,234.7
33,32,End,195.9
33,33,End,185.3
33,34,End,215.5
33,35,End,184.5
33,36,End,191.7
33,37,End,177.1
33,38,End,206.5
33,39,End,200.0
33,40,End,228.4
33,41,End,197.0
33,42,End,187.9
33,43,End,176.3
33,44,End,209.1
33,45,End,183.2
33,46,End,197.1
33,47,End,186.4
33,48,End,229.8
33,49,End,178.1
33,50,End,166.9
33,51,End,199.5
33,52,End,192.7
33,53,End,190.3
33,54,End,214.8
33,55,End,212.2
33,56,End,209.8
33,57,End,235.9
33,58,End,186.3
33,59,End,221.1
33,60,End,187.7
33,61,End,208.7
33,62,End,143.8
33,63,End,186.9
33,64,End,210.6
33,65,End,218.7
33,66,End,197.8
33,67,End,177.6
33,68,End,219.8
33,69,End,232.6
33,70,End,162.0
33,71,End,201.2
33,72,End,209.6
33,73,End,207.6
33,74,End,169.8
33,75,End,205.8
33,76,End,201.9
33,77,End,194.1
33,78,End,217.1
33,79,End,218.7
33,80,End,191.6
33,81,End,231.8
33,82,End,178.7
33,83,End,242.1
33,84,End,178.2
33,85,End,229.7
33,86,End,178.2
33,87,End,212.1
33,88,End,218.8
33,89,End,187.6
33,90,End,216.3
33,91,End,182.0
33,92,End,190.4
33,93,End,204.6
33,94,End,203.9
33,95,End,210.7
33,96,End,213.7
33,97,End,256.4
33,98,End,218.3
33,99,End,203.0
33,100,End,200.4
33,101,End,200.1
33,102,End,206.6
33,103,End,188.3
33,104,End,235.0
34,1,Feature,274.9
34,2,TPR,225.1
34,3,End,168.8
34,4,End,190.7
34,5,End,193.0
34,6,End,174.4
34,7,End,205.8
34,8,End,219.6
34,9,End,209.6
34,10,End,209.0
34,11,End,215.0
34,12,End,189.8
34,13,End,185.9
34,14,End,191.5
34,15,End,195.4
34,16,End,236.3
34,17,End,158.1
34,18,End,220.7
34,19,End,171.3
34,20,End,194.4
34,21,End,201.2
34,22,End,173.8
34,23,End,200.0
34,24,End,225.2
34,25,End,196.3
34,26,End,228.6
34,27,End,184.2
34,28,End,194.0
34,29,End,219.2
34,30,End,178.6
34,31,End,175.9
34,32,End,212.9
34,33,End,201.1
34,34,End,228.4
34,35,End,177.1
34,36,End,204.3
34,37,End,218.5
34,38,End,208.1
34,39,End,211.2
34,40,End,189.1
34,41,End,204.1
34,42,End,187.1
34,43,End,189.4
34,44,End,216.8
34,45,End,174.0
34,46,End,198.1
34,47,End,204.2
34,48,End,204.4
34,49,End,170.7
34,50,End,222.6
34,51,End,228.1
34,52,End,197.3
34,53,End,194.8
34,54,End,201.3
34,55,End,173.3
34,56,End,210.7
34,57,End,209.7
34,58,End,200.0
34,59,End,211.1
34,60,End,187.7
34,61,End,227.1
34,62,End,235.7
34,63,End,164.9
34,64,End,193.7
34,65,End,216.5
34,66,End,195.7
34,67,End,188.0
34,68,End,203.9
34,69,End,231.9
34,70,End,200.0
34,71,End,198.3
34,72,End,227.9
34,73,End,197.3
34,74,End,213.5
34,75,End,197.2
34,76,End,207.3
34,77,End,186.4
34,78,End,240.4
34,79,End,214.6
34,80,End,237.3
34,81,End,195.8
34,82,End,190.0
34,83,End,198.9
34,84,End,184.1
34,85,End,186.7
34,86,End,183.7
34,87,End,198.5
34,88,End,198.7
34,89,End,204.2
34,90,End,207.5
34,91,End,211.9
34,92,End,209.1
34,93,End,196.2
34,94,End,224.7
34,95,End,194.7
34,96,End,174.3
34,97,End,229.7
34,98,End,223.0
34,99,End,193.6
34,100,End,226.4
34,101,End,199.5
34,102,End,189.8
34,103,End,175.4
34,104,End,216.1
35,1,Feature,232.2
35,2,Feature,261.7
35,3,Feature,241.6
35,4,F+D,356.1
35,5,F+D,324.0
35,6,Feature,284.4
35,7,Feature,256.5
35,8,Feature,266.7
35,9,TPR,249.3
35,10,TPR,246.7
35,11,TPR,240.4
35,12,End,226.3
35,13,End,192.9
35,14,End,176.2
35,15,End,219.1
35,16,End,206.2
35,17,End,214.7
35,18,End,174.3
35,19,End,179.2
35,20,End,183.7
35,21,End,179.5
35,22,End,202.5
35,23,End,224.3
35,24,End,171.1
35,25,End,190.9
35,26,End,220.9
35,27,End,214.1
35,28,End,187.7
35,29,End,196.9
35,30,End,250.0
35,31,End,203.9
35,32,End,211.0
35,33,End,176.5
35,34,End,222.3
35,35,End,201.5
35,36,End,231.7
35,37,End,232.4
35,38,End,195.1
35,39,End,199.5
35,40,End,204.4
35,41,End,208.3
35,42,End,182.7
35,43,End,210.1
35,44,End,167.8
35,45,End,200.2
35,46,End,197.5
35,47,End,160.2
35,48,End,157.9
35,49,End,187.0
35,50,End,176.4
35,51,End,199.3
35,52,End,211.6
35,53,End,170.5
35,54,End,228.7
35,55,End,215.7
35,56,End,157.8
35,57,End,223.1
35,58,End,201.8
35,59,End,209.2
35,60,End,231.7
35,61,End,202.7
35,62,End,185.3
35,63,End,193.9
35,64,End,213.9
35,65,End,182.7
35,66,End,171.5
35,67,End,152.0
35,68,End,198.2
35,69,End,199.0
35,70,End,190.2
35,71,End,197.5
35,72,End,211.4
35,73,End,201.1
35,74,End,206.6
35,75,End,183.6
35,76,End,215.0
35,77,End,198.3
35,78,End,221.1
35,79,End,215.4
35,80,End,200.9
35,81,End,199.0
35,82,End,195.9
35,83,End,223.3
35,84,End,176.0
35,85,End,223.0
35,86,End,222.1
35,87,End,218.8
35,88,End,198.0
35,89,End,201.2
35,90,End,171.8
35,91,End,202.3
35,92,End,213.2
35,93,End,172.2
35,94,End,217.2
35,95,End,212.9
35,96,End,228.4
35,97,End,171.6
35,98,End,174.5
35,99,End,191.8
35,100,End,190.8
35,101,End,194.3
35,102,End,228.3
35,103,End,187.3
35,104,End,208.9
36,1,Feature,283.5
36,2,End,230.4
36,3,End,206.4
36,4,End,192.6
36,5,End,177.4
36,6,End,190.1
36,7,End,214.7
36,8,End,172.7
36,9,End,202.2
36,10,End,218.0
36,11,End,187.8
36,12,End,186.2
36,13,End,183.7
36,14,End,157.0
36,15,End,194.9
36,16,End,167.8
36,17,End,212.8
36,18,End,178.3
36,19,End,244.4
36,20,End,176.9
36,21,End,177.8
36,22,End,186.1
36,23,End,188.7
36,24,End,190.2
36,25,End,201.1
36,26,End,195.9
36,27,End,167.8
36,28,End,203.9
36,29,End,174.0
36,30,End,202.0
36,31,End,198.8
36,32,End,176.1
36,33,End,226.3
36,34,End,172.5
36,35,End,174.4
36,36,End,193.4
36,37,End,194.8
36,38,End,156.3
36,39,End,191.7
36,40,End,225.7
36,41,End,220.9
36,42,End,196.5
36,43,End,212.6
36,44,End,182.7
36,45,End,179.2
36,46,End,212.7
36,47,End,208.0
36,48,End,213.6
36,49,End,180.2
36,50,End,233.4
36,51,End,190.4
36,52,End,191.5
36,53,End,203.8
36,54,End,205.7
36,55,End,204.4
36,56,End,188.6
36,57,End,171.1
36,58,End,221.0
36,59,End,229.0
36,60,End,195.0
36,61,End,208.0
36,62,End,213.9
36,63,End,210.4
36,64,End,200.0
36,65,End,175.5
36,66,End,182.4
36,67,End,203.0
36,68,End,200.4
36,69,End,174.9
36,70,End,162.1
36,71,End,211.8
36,72,End,209.7
36,73,End,214.6
36,74,End,199.7
36,75,End,211.6
36,76,End,156.0
36,77,End,170.2
36,78,End,209.2
36,79,End,188.2
36,80,End,210.6
36,81,End,207.4
36,82,End,179.8
36,83,End,188.6
36,84,End,181.2
36,85,End,235.0
36,86,End,229.9
36,87,End,205.6
36,88,End,252.7
36,89,End,218.3
36,90,End,181.8
36,91,End,219.5
36,92,End,187.2
36,93,End,197.8
36,94,End,216.6
36,95,End,147.2
36,96,End,203.3
36,97,End,215.2
36,98,End,211.6
36,99,End,207.7
36,100,End,175.7
36,101,End,166.3
36,102,End,177.8
36,103,End,188.1
36,104,End,221.0
37,1,Feature,268.9
37,2,Feature,283.5
37,3,Display,290.4
37,4,Feature,289.8
37,5,F+D,359.2
37,6,F+D,323.4
37,7,F+D,350.4
37,8,F+D,338.7
37,9,Feature,299.0
37,10,F+D,377.9
37,11,End,193.9
37,12,End,182.8
37,13,End,194.7
37,14,End,158.6
37,15,End,185.8
37,16,End,212.4
37,17,End,224.4
37,18,End,165.7
37,19,End,192.1
37,20,End,225.5
37,21,End,199.8
37,22,End,197.2
37,23,End,208.9
37,24,End,159.1
37,25,End,195.5
37,26,End,232.6
37,27,End,184.1
37,28,End,235.2
37,29,End,201.2
37,30,End,207.2
37,31,End,201.3
37,32,End,207.3
37,33,End,194.0
37,34,End,158.9
37,35,End,233.6
37,36,End,191.7
37,37,End,219.2
37,38,End,206.9
37,39,End,225.1
37,40,End,178.4
37,41,End,173.0
37,42,End,192.6
37,43,End,202.0
37,44,End,190.4
37,45,End,165.2
37,46,End,231.9
37,47,End,194.0
37,48,End,238.9
37,49,End,198.4
37,50,End,230.3
37,51,End,183.3
37,52,End,191.9
37,53,End,208.5
37,54,End,198.8
37,55,End,187.3
37,56,End,221.3
37,57,End,195.8
37,58,End,194.0
37,59,End,178.8
37,60,End,211.4
37,61,End,202.6
37,62,End,179.3
37,63,End,181.1
37,64,End,170.9
37,65,End,218.7
37,66,End,242.9
37,67,End,165.2
37,68,End,177.3
37,69,End,244.6
37,70,End,182.4
37,71,End,216.3
37,72,End,179.8
37,73,End,184.6
37,74,End,217.2
37,75,End,211.6
37,76,End,219.1
37,77,End,209.6
37,78,End,218.6
37,79,End,197.8
37,80,End,174.1
37,81,End,240.1
37,82,End,201.6
37,83,End,183.5
37,84,End,200.7
37,85,End,191.2
37,86,End,199.4
37,87,End,191.3
37,88,End,208.0
37,89,End,222.6
37,90,End,162.3
37,91,End,217.0
37,92,End,222.0
37,93,End,194.2
37,94,End,244.2
37,95,End,188.6
37,96,End,213.5
37,97,End,189.7
37,98,End,187.1
37,99,End,203.3
37,100,End,211.2
37,101,End,233.3
37,102,End,204.2
37,103,End,226.6
37,104,End,199.5
38,1,Feature,290.2
38,2,End,193.5
38,3,End,218.7
38,4,End,228.4
38,5,End,174.6
38,6,End,209.0
38,7,End,171.2
38,8,End,186.5
38,9,End,196.2
38,10,End,192.5
38,11,End,184.9
38,12,End,144.6
38,13,End,201.8
38,14,End,221.9
38,15,End,176.2
38,16,End,251.1
38,17,End,201.0
38,18,End,239.5
38,19,End,191.4
38,20,End,216.1
38,21,End,240.4
38,22,End,213.0
38,23,End,227.8
38,24,End,195.2
38,25,End,191.4
38,26,End,204.7
38,27,End,174.4
38,28,End,210.2
38,29,End,190.1
38,30,End,170.5
38,31,End,195.3
38,32,End,173.8
38,33,End,180.3
38,34,End,205.2
38,35,End,188.8
38,36,End,212.3
38,37,End,189.3
38,38,End,150.5
38,39,End,166.5
38,40,End,186.5
38,41,End,161.2
38,42,End,219.7
38,43,End,192.6
38,44,End,168.2
38,45,End,166.9
38,46,End,219.6
38,47,End,179.8
38,48,End,236.3
38,49,End,220.3
38,50,End,177.6
38,51,End,202.9
38,52,End,215.6
38,53,End,223.2
38,54,End,227.4
38,55,End,178.4
38,56,End,232.2
38,57,End,216.2
38,58,End,227.3
38,59,End,190.9
38,60,End,199.2
38,61,End,148.1
38,62,End,230.8
38,63,End,213.1
38,64,End,242.1
38,65,End,173.8
38,66,End,236.4
38,67,End,162.2
38,68,End,203.0
38,69,End,223.5
38,70,End,202.9
38,71,End,217.8
38,72,End,193.3
38,73,End,192.1
38,74,End,210.1
38,75,End,208.7
38,76,End,202.9
38,77,End,202.3
38,78,End,240.7
38,79,End,187.6
38,80,End,191.2
38,81,End,218.0
38,82,End,195.8
38,83,End,185.4
38,84,End,186.7
38,85,End,206.3
38,86,End,156.0
38,87,End,236.0
38,88,End,227.1
38,89,End,188.0
38,90,End,193.8
38,91,End,159.3
38,92,End,205.1
38,93,End,181.0
38,94,End,208.4
38,95,End,202.4
38,96,End,227.2
38,97,End,207.3
38,98,End,200.2
38,99,End,164.2
38,100,End,159.0
38,101,End,214.2
38,102,End,212.8
38,103,End,204.6
38,104,End,206.6
39,1,Feature,298.1
39,2,End,204.4
39,3,End,205.2
39,4,End,180.9
39,5,End,149.1
39,6,End,236.0
39,7,End,244.7
39,8,End,190.4
39,9,End,224.3
39,10,End,193.6
39,11,End,203.0
39,12,End,210.5
39,13,End,211.2
39,14,End,170.1
39,15,End,209.0
39,16,End,214.4
39,17,End,197.3
39,18,End,162.3
39,19,End,206.6
39,20,End,222.0
39,21,End,201.9
39,22,End,175.6
39,23,End,211.2
39,24,End,179.5
39,25,End,176.1
39,26,End,203.4
39,27,End,201.5
39,28,End,214.9
39,29,End,226.4
39,30,End,223.5
39,31,End,195.7
39,32,End,223.1
39,33,End,236.4
39,34,End,196.2
39,35,End,173.5
39,36,End,210.7
39,37,End,185.5
39,38,End,191.8
39,39,End,182.5
39,40,End,213.1
39,41,End,213.6
39,42,End,217.7
39,43,End,176.5
39,44,End,187.2
39,45,End,192.1
39,46,End,194.6
39,47,End,201.3
39,48,End,214.0
39,49,End,205.2
39,50,End,197.7
39,51,End,188.7
39,52,End,219.6
39,53,End,185.4
39,54,End,166.8
39,55,End,208.0
39,56,End,197.2
39,57,End,163.7
39,58,End,188.4
39,59,End,188.4
39,60,End,205.4
39,61,End,219.6
39,62,End,219.3
39,63,End,199.0
39,64,End,179.7
39,65,End,164.2
39,66,End,212.6
39,67,End,205.8
39,68,End,204.5
39,69,End,202.6
39,70,End,201.2
39,71,End,210.7
39,72,End,150.5
39,73,End,193.7
39,74,End,257.1
39,75,End,217.7
39,76,End,207.0
39,77,End,165.9
39,78,End,220.8
39,79,End,220.7
39,80,End,188.4
39,81,End,205.3
39,82,End,214.3
39,83,End,199.0
39,84,End,187.4
39,85,End,176.2
39,86,End,204.4
39,87,End,191.3
39,88,End,197.3
39,89,End,212.3
39,90,End,197.2
39,91,End,188.6
39,92,End,228.0
39,93,End,187.1
39,94,End,222.3
39,95,End,210.1
39,96,End,181.2
39,97,End,193.0
39,98,End,221.5
39,99,End,205.2
39,100,End,175.0
39,101,End,200.4
39,102,End,207.0
39,103,End,216.7
39,104,End,197.5
40,1,Feature,257.8
40,2,F+D,337.5
40,3,Display,223.1
40,4,Display,250.7
40,5,Display,274.2
40,6,End,221.1
40,7,End,224.6
40,8,End,207.9
40,9,End,197.8
40,10,End,218.0
40,11,End,189.6
40,12,End,190.5
40,13,End,239.0
40,14,End,188.3
40,15,End,246.3
40,16,End,203.0
40,17,End,196.1
40,18,End,224.6
40,19,End,213.4
40,20,End,225.7
40,21,End,161.3
40,22,End,208.9
40,23,End,203.1
40,24,End,177.1
40,25,End,192.0
40,26,End,175.3
40,27,End,215.5
40,28,End,202.5
40,29,End,211.2
40,30,End,182.3
40,31,End,234.0
40,32,End,214.2
40,33,End,171.9
40,34,End,200.6
40,35,End,171.1
40,36,End,165.7
40,37,End,196.6
40,38,End,196.9
40,39,End,157.3
40,40,End,202.7
40,41,End,187.6
40,42,End,198.8
40,43,End,205.8
40,44,End,196.7
40,45,End,204.2
40,46,End,184.7
40,47,End,195.9
40,48,End,232.7
40,49,End,179.4
40,50,End,238.6
40,51,End,188.2
40,52,End,207.9
40,53,End,197.1
40,54,End,176.8
40,55,End,192.7
40,56,End,223.9
40,57,End,177.1
40,58,End,231.1
40,59,End,199.6
40,60,End,222.3
40,61,End,201.3
40,62,End,179.9
40,63,End,183.1
40,64,End,188.5
40,65,End,204.9
40,66,End,241.5
40,67,End,220.4
40,68,End,179.7
40,69,End,195.9
40,70,End,170.3
40,71,End,196.8
40,72,End,214.4
40,73,End,232.6
40,74,End,194.3
40,75,End,216.2
40,76,End,184.4
40,77,End,210.5
40,78,End,225.2
40,79,End,202.4
40,80,End,188.9
40,81,End,186.2
40,82,End,171.7
40,83,End,170.1
40,84,End,211.6
40,85,End,199.9
40,86,End,152.7
40,87,End,160.7
40,88,End,167.6
40,89,End,220.1
40,90,End,176.2
40,91,End,221.9
40,92,End,205.5
40,93,End,164.7
40,94,End,202.6
40,95,End,179.6
40,96,End,201.9
40,97,End,217.2
40,98,End,188.5
